"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/02/1999","AQS","320030560","1","16.3","ug/m3 LC","60","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/03/1999","AQS","320030560","1","15","ug/m3 LC","57","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/04/1999","AQS","320030560","1","17.8","ug/m3 LC","63","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/05/1999","AQS","320030560","1","13.6","ug/m3 LC","54","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/06/1999","AQS","320030560","1","6.9","ug/m3 LC","29","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/08/1999","AQS","320030560","1","12.2","ug/m3 LC","51","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/09/1999","AQS","320030560","1","15.3","ug/m3 LC","58","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/10/1999","AQS","320030560","1","13.1","ug/m3 LC","53","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/11/1999","AQS","320030560","1","14.8","ug/m3 LC","57","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/12/1999","AQS","320030560","1","17.8","ug/m3 LC","63","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/13/1999","AQS","320030560","1","15.9","ug/m3 LC","59","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/14/1999","AQS","320030560","1","14.4","ug/m3 LC","56","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/15/1999","AQS","320030560","1","13.8","ug/m3 LC","55","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/16/1999","AQS","320030560","1","6.7","ug/m3 LC","28","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/17/1999","AQS","320030560","1","6.2","ug/m3 LC","26","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/18/1999","AQS","320030560","1","16","ug/m3 LC","59","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/20/1999","AQS","320030560","1","16.9","ug/m3 LC","61","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/21/1999","AQS","320030560","1","19.3","ug/m3 LC","66","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/22/1999","AQS","320030560","1","18.6","ug/m3 LC","65","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/23/1999","AQS","320030560","1","18.2","ug/m3 LC","64","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/24/1999","AQS","320030560","1","16.1","ug/m3 LC","59","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/25/1999","AQS","320030560","1","17.7","ug/m3 LC","63","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/26/1999","AQS","320030560","1","18.8","ug/m3 LC","65","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/27/1999","AQS","320030560","1","16.8","ug/m3 LC","61","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/28/1999","AQS","320030560","1","10.4","ug/m3 LC","43","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/29/1999","AQS","320030560","1","6.8","ug/m3 LC","28","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/30/1999","AQS","320030560","1","13.4","ug/m3 LC","54","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"10/31/1999","AQS","320030560","1","17.9","ug/m3 LC","63","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/01/1999","AQS","320030560","1","21.8","ug/m3 LC","71","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/02/1999","AQS","320030560","1","17.8","ug/m3 LC","63","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/03/1999","AQS","320030560","1","23.7","ug/m3 LC","75","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/04/1999","AQS","320030560","1","18.6","ug/m3 LC","65","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/05/1999","AQS","320030560","1","19.9","ug/m3 LC","67","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/06/1999","AQS","320030560","1","21.5","ug/m3 LC","71","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/07/1999","AQS","320030560","1","17.1","ug/m3 LC","62","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/08/1999","AQS","320030560","1","7.1","ug/m3 LC","30","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/09/1999","AQS","320030560","1","12.2","ug/m3 LC","51","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/10/1999","AQS","320030560","1","20.2","ug/m3 LC","68","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/11/1999","AQS","320030560","1","20.9","ug/m3 LC","70","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/12/1999","AQS","320030560","1","25.4","ug/m3 LC","79","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/13/1999","AQS","320030560","1","22.3","ug/m3 LC","72","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/14/1999","AQS","320030560","1","22.3","ug/m3 LC","72","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/15/1999","AQS","320030560","1","21.9","ug/m3 LC","72","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/16/1999","AQS","320030560","1","19.4","ug/m3 LC","66","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/17/1999","AQS","320030560","1","4.1","ug/m3 LC","17","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/18/1999","AQS","320030560","1","11.8","ug/m3 LC","49","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/19/1999","AQS","320030560","1","18.6","ug/m3 LC","65","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/20/1999","AQS","320030560","1","9","ug/m3 LC","38","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/21/1999","AQS","320030560","1","4.9","ug/m3 LC","20","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/22/1999","AQS","320030560","1","8.5","ug/m3 LC","35","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/23/1999","AQS","320030560","1","16.6","ug/m3 LC","60","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/24/1999","AQS","320030560","1","25.3","ug/m3 LC","79","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/25/1999","AQS","320030560","1","35","ug/m3 LC","99","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/26/1999","AQS","320030560","1","34.3","ug/m3 LC","98","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/27/1999","AQS","320030560","1","32.4","ug/m3 LC","94","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/28/1999","AQS","320030560","1","18.6","ug/m3 LC","65","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/29/1999","AQS","320030560","1","37.3","ug/m3 LC","105","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"11/30/1999","AQS","320030560","1","37.6","ug/m3 LC","106","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/01/1999","AQS","320030560","1","6.9","ug/m3 LC","29","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/02/1999","AQS","320030560","1","8.1","ug/m3 LC","34","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/03/1999","AQS","320030560","1","4","ug/m3 LC","17","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/04/1999","AQS","320030560","1","14.3","ug/m3 LC","56","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/05/1999","AQS","320030560","1","29.9","ug/m3 LC","88","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/06/1999","AQS","320030560","1","30.4","ug/m3 LC","89","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/07/1999","AQS","320030560","1","22.1","ug/m3 LC","72","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/09/1999","AQS","320030560","1","12.9","ug/m3 LC","53","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/10/1999","AQS","320030560","1","5.8","ug/m3 LC","24","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/11/1999","AQS","320030560","1","4.8","ug/m3 LC","20","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
"12/12/1999","AQS","320030560","1","18.1","ug/m3 LC","64","East Charleston Microscale Site","1","100.0000","88101","PM2.5 - Local Conditions","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.15858239","-115.111666023"
